visitor_home_cbg,placekey,visit_count
250277326005,222-222@62k-qyk-hdv,92
250277318003,222-222@62k-qyk-hdv,19
250277327003,222-222@62k-qyk-hdv,138
250277317001,222-222@62k-qyk-hdv,10
250277305003,222-222@62k-qyk-hdv,10
250277313003,222-222@62k-qyk-hdv,10
250277327004,222-222@62k-qyk-hdv,19
250277309022,222-222@62k-qyk-hdv,29
250277328022,222-222@62k-qyk-hdv,60
250277329012,222-222@62k-qyk-hdv,84
250277326002,222-222@62k-qyk-hdv,136
250277310023,222-222@62k-qyk-hdv,17
250277324002,222-222@62k-qyk-hdv,19
250277328021,222-222@62k-qyk-hdv,9
250277315002,222-222@62k-qyk-hdv,29
250277309012,222-222@62k-qyk-hdv,9
250277304011,222-222@62k-qyk-hdv,9
250277318004,222-222@62k-qyk-hdv,9
250277302006,222-222@62k-qyk-hdv,20
250277327001,222-222@62k-qyk-hdv,89
250277329013,222-222@62k-qyk-hdv,10
250277320023,222-222@62k-qyk-hdv,10
250277324005,222-222@62k-qyk-hdv,10
250277328012,222-222@62k-qyk-hdv,10
250277329011,222-222@62k-qyk-hdv,48
250277329015,222-222@62k-qyk-hdv,40
250277329021,222-222@62k-qyk-hdv,8
250277320021,222-222@62k-qyk-hdv,8
250277326003,222-222@62k-qyk-hdv,8
250277325002,222-222@62k-qyk-hdv,8
250277323012,222-222@62k-qyk-hdv,8
250277305002,222-222@62k-qyk-mkz,20
250277312032,222-222@62k-qyk-qzz,8
250277302006,222-222@62k-qyk-qzz,5
250277310023,222-222@62k-qyk-qzz,4
250277312042,222-222@62k-qyk-qzz,4
250277329021,222-222@62k-qyk-skf,378
250277322033,222-222@62k-qyk-skf,15
250277329012,222-222@62k-qyk-skf,33
250277330003,222-222@62k-qyk-skf,42
250277305002,222-222@62k-qyk-skf,25
250277323011,222-222@62k-qyk-skf,18
250277329014,222-222@62k-qyk-skf,13
250277306005,222-222@62k-qyk-skf,7
250277319004,222-222@62k-qyk-skf,7
250277312041,222-222@62k-qym-4qf,12
250277310023,222-222@62k-qym-8d9,33
250277305003,222-222@62k-qym-8d9,57
250277327004,222-222@62k-qym-8d9,55
250277326003,222-222@62k-qym-8d9,17
250277328021,222-222@62k-qym-8d9,20
250277324003,222-222@62k-qym-8d9,15
250277331021,222-222@62k-qym-fmk,4
250277327004,222-222@62k-qym-hh5,54
250277328021,222-222@62k-qym-hh5,40
250277311014,222-222@62k-qym-vcq,8
250277331021,222-222@62k-qyn-2ff,17
250277331022,222-222@62k-qyn-2ff,24
250277306002,222-222@62k-qyn-2ff,5
250277312031,222-222@62k-qyn-2ff,5
250277314001,222-222@62k-qyn-2ff,8
250277319002,222-222@62k-qyn-2ff,35
250277310023,222-222@62k-qyn-2ff,4
250277318006,222-222@62k-qyn-2ff,4
250277329011,222-222@62k-qyn-2ff,4
250277317002,222-222@62k-qyn-2ff,4
250277323012,222-222@62k-qyn-2kz,14
250277331022,222-222@62k-qyn-4vz,10
250277312031,222-222@62k-qyn-4vz,14
250277323012,222-222@62k-qyn-4vz,28
250277313002,222-222@62k-qyn-4vz,29
250277310022,222-222@62k-qyn-4vz,8
250277331021,222-222@62k-qyn-4vz,14
250277320011,222-222@62k-qyn-4vz,8
250277315005,222-222@62k-qyn-4vz,8
250277323011,222-222@62k-qyn-4vz,4
250277306004,222-222@62k-qyn-4vz,4
250277330003,222-222@62k-qyn-4vz,4
250277320021,222-222@62k-qyn-54v,4
250277331021,222-222@62k-qyn-5fz,4
250277310022,222-222@62k-qyn-5fz,4
250277331021,222-222@62k-qyn-5mk,15
250277310023,222-222@62k-qyn-5mk,25
250277318003,222-222@62k-qyn-5mk,9
250277323012,222-222@62k-qyn-5mk,15
250277307006,222-222@62k-qyn-5mk,9
250277316002,222-222@62k-qyn-5mk,9
250277323011,222-222@62k-qyn-5mk,7
250277307005,222-222@62k-qyn-5mk,7
250277305002,222-222@62k-qyn-5mk,7
250277311014,222-222@62k-qyn-5mk,7
250277312041,222-222@62k-qyn-5mk,19
250277312032,222-222@62k-qyn-5mk,7
250277313002,222-222@62k-qyn-5mk,6
250277330001,222-222@62k-qyn-5mk,22
250277309022,222-222@62k-qyn-5mk,6
250277329015,222-222@62k-qyn-5mk,6
250277330002,222-222@62k-qyn-5mk,78
250277329012,222-222@62k-qyn-5pv,4
250277308011,222-222@62k-qyn-brk,36
250277310023,222-222@62k-qyn-brk,4
250277308021,222-222@62k-qyn-brk,4
250277306004,222-222@62k-qyn-py9,13
250277306001,222-222@62k-qyn-py9,4
250277308021,222-222@62k-qyn-q9f,41
250277308011,222-222@62k-qyn-q9f,36
250277311014,222-222@62k-qyn-q9f,29
250277328021,222-222@62k-qyn-q9f,6
250277322031,222-222@62k-qyn-q9f,6
250277314004,222-222@62k-qyn-q9f,18
250277325002,222-222@62k-qyn-q9f,6
250277319002,222-222@62k-qyn-q9f,6
250277314005,222-222@62k-qyn-q9f,6
250277331021,222-222@62k-qyn-q9f,6
250277311011,222-222@62k-qyn-q9f,22
250277320023,222-222@62k-qyn-q9f,13
250277326001,222-222@62k-qyn-q9f,12
250277301003,222-222@62k-qyn-q9f,24
250277302002,222-222@62k-qyn-q9f,12
250277314003,222-222@62k-qyn-q9f,6
250277306005,222-222@62k-qyn-q9f,6
250277316002,222-222@62k-qyn-q9f,6
250277309022,222-222@62k-qyn-q9f,6
250277309011,222-222@62k-qyn-q9f,6
250277312032,222-222@62k-qyn-q9f,16
250277308013,222-222@62k-qyn-q9f,6
250277309021,222-222@62k-qyn-q9f,23
250277303001,222-222@62k-qyn-q9f,6
250277307006,222-222@62k-qyn-q9f,7
250277330002,222-222@62k-qyn-q9f,7
250277304011,222-222@62k-qyn-q9f,7
250277312033,222-222@62k-qyn-q9f,4
250277324006,222-222@62k-qyn-q9f,4
250277313002,222-222@62k-qyn-q9f,4
250277323012,222-222@62k-qyn-q9f,4
250277328012,222-222@62k-qyn-q9f,4
250277315004,222-222@62k-qyn-q9f,4
250277312041,222-222@62k-qyn-swk,46
250277306002,222-222@62k-qyn-swk,13
250277312031,222-222@62k-qyn-swk,28
250277305002,222-222@62k-qyn-swk,7
250277330003,222-222@62k-qyn-swk,16
250277324003,222-222@62k-qyn-swk,14
250277312034,222-222@62k-qyn-swk,23
250277320023,222-222@62k-qyn-swk,9
250277315005,222-222@62k-qyn-swk,27
250277320021,222-222@62k-qyn-swk,10
250277313002,222-222@62k-qyn-swk,5
250277324003,222-222@62k-qyn-t7q,6
250277315005,222-222@62k-qyn-t7q,6
250277312033,222-222@62k-qyn-tgk,15
250277311012,222-222@62k-qyn-tgk,39
250277329014,222-222@62k-qyn-tgk,12
250277309021,222-222@62k-qyn-tgk,24
250277312041,222-222@62k-qyn-tgk,12
250277312042,222-222@62k-qyn-tgk,15
250277323012,222-222@62k-qyn-tgk,8
250277315005,222-222@62k-qyn-tgk,8
250277329012,222-222@62k-qyn-tgk,9
250277331022,222-222@62k-qyn-tgk,4
250277323021,222-222@62k-qyn-tgk,4
250277310023,222-222@62k-qyn-tn5,33
250277302002,222-222@62k-qyn-wtv,28
250277313001,222-222@62k-qyn-wtv,70
250277312031,222-222@62k-qyn-wtv,154
250277313002,222-222@62k-qyn-wtv,175
250277320023,222-222@62k-qyn-wtv,49
250277314003,222-222@62k-qyn-wtv,28
250277320021,222-222@62k-qyn-wtv,34
250277312032,222-222@62k-qyn-wtv,252
250277314005,222-222@62k-qyn-wtv,14
250277312034,222-222@62k-qyn-wtv,132
250277320011,222-222@62k-qyn-wtv,22
250277306002,222-222@62k-qyn-wtv,14
250277331021,222-222@62k-qyn-wtv,39
250277314002,222-222@62k-qyn-wtv,7
250277327004,222-222@62k-qyn-wtv,14
250277315005,222-222@62k-qyn-wtv,40
250277311011,222-222@62k-qyn-wtv,52
250277316004,222-222@62k-qyn-wtv,27
250277323012,222-222@62k-qyn-wtv,19
250277325002,222-222@62k-qyn-wtv,7
250277319002,222-222@62k-qyn-wtv,14
250277324005,222-222@62k-qyn-wtv,15
250277308012,222-222@62k-qyn-wtv,27
250277312041,222-222@62k-qyn-wtv,42
250277329014,222-222@62k-qyn-wtv,7
250277318004,222-222@62k-qyn-wtv,7
250277305002,222-222@62k-qyn-wtv,22
250277309021,222-222@62k-qyn-wtv,52
250277310023,222-222@62k-qyn-wtv,69
250277326005,222-222@62k-qyn-wtv,7
250277312042,222-222@62k-qyn-wtv,45
250277320022,222-222@62k-qyn-wtv,21
250277312033,222-222@62k-qyn-wtv,92
250277313003,222-222@62k-qyn-wtv,65
250277326001,222-222@62k-qyn-wtv,40
250277310022,222-222@62k-qyn-wtv,15
250277312021,222-222@62k-qyn-wtv,331
250277329012,222-222@62k-qyn-wtv,8
250277309022,222-222@62k-qyn-wtv,20
250277330003,222-222@62k-qyn-wtv,59
250277316006,222-222@62k-qyn-wtv,38
250277304013,222-222@62k-qyn-wtv,43
250277311022,222-222@62k-qyn-wtv,8
250277305003,222-222@62k-qyn-wtv,49
250277330002,222-222@62k-qyn-wtv,12
250277318006,222-222@62k-qyn-wtv,7
250277311012,222-222@62k-qyn-wtv,37
250277328022,222-222@62k-qyn-wtv,7
250277319001,222-222@62k-qyn-wtv,7
250277308013,222-222@62k-qyn-wtv,7
250277324003,222-222@62k-qyn-wtv,12
250277311014,222-222@62k-qyn-wtv,49
250277309012,222-222@62k-qyn-wtv,35
250277310011,222-222@62k-qyn-wtv,25
250277317002,222-222@62k-qyn-wtv,25
250277314004,222-222@62k-qyn-wtv,25
250277317001,222-222@62k-qyn-wtv,5
250277323021,222-222@62k-qyn-wtv,5
250277319004,222-222@62k-qyn-wtv,5
250277312033,222-222@62k-qyn-xdv,41
250277312041,222-222@62k-qyn-xdv,11
250277315001,222-222@62k-qyn-xdv,11
250277320021,222-222@62k-qyn-xdv,11
250277305003,222-222@62k-qyn-xdv,11
250277313002,222-222@62k-qyn-xdv,14
250277312032,222-222@62k-qyn-xdv,7
250277315003,222-222@62k-qyn-xdv,7
250277305002,222-222@62k-qyp-3yv,30
250277313003,222-222@62k-qyp-3yv,14
250277302001,222-222@62k-rd8-vfz,16
250277320022,222-222@62k-rd8-vfz,10
250277320021,222-222@62k-rd8-vfz,5
250277320023,222-222@62k-rd8-vfz,7
250277315004,222-222@62k-rd8-vfz,7
250277317001,222-222@62k-rd8-vmk,17
250277302002,222-222@62k-rd9-yvz,15
250277307005,222-222@62k-rd9-yvz,8
250277312033,222-222@62k-rd9-yvz,4
250277320021,222-222@62k-rd9-yvz,19
250277327004,222-222@62k-rd9-yvz,12
250277328012,222-222@62k-rd9-yvz,4
250277304014,222-222@62k-rd9-yvz,8
250277320023,222-222@62k-rd9-yvz,4
250277308022,222-222@62k-rd9-zmk,4
250277304013,222-222@62k-rdb-4qf,57
250277307005,222-222@62k-rdb-52k,4
250277328012,222-222@62k-rdb-52k,8
250277302002,222-222@62k-rdb-52k,13
250277320023,222-222@62k-rdb-52k,4
250277301005,222-222@62k-rdb-52k,12
250277309022,222-222@62k-rdb-52k,4
250277320021,222-222@62k-rdb-52k,4
250277330001,222-222@62k-rdb-52k,4
250277329012,222-222@62k-rdb-52k,4
250277306002,222-222@62k-rdb-52k,4
250277305002,222-222@62k-rdb-52k,4
250277303001,222-222@62k-rdb-52k,4
250277303002,222-222@62k-rdb-75z,17
250277320011,222-222@62k-rdb-75z,4
250277328021,222-222@62k-rdb-bx5,20
250277312033,222-222@62k-rdb-bx5,8
250277312032,222-222@62k-rdb-bx5,7
250277301005,222-222@62k-rdb-bx5,7
250277320021,222-222@62k-rdb-ce5,68
250277312032,222-222@62k-rdc-jn5,9
250277313001,222-222@62k-rdc-jn5,4
250277312031,222-222@62k-rdc-jn5,14
250277301005,222-222@62k-rdc-jn5,4
250277304011,222-222@62k-rdc-jn5,6
250277307005,222-222@62k-rdc-jn5,4
250277302004,222-222@62k-rdc-jqf,12
250277302001,222-222@62k-rdc-jvz,20
250277307005,222-222@62k-rdc-jvz,20
250277307005,222-222@62k-rdd-6ff,23
250277302001,222-222@62k-rdd-6x5,24
250277312033,222-222@62k-rdd-9fz,19
250277320021,222-222@62k-rdd-9fz,19
250277301003,222-222@62k-rdf-4y9,4
250277307006,222-222@62k-rdf-7kf,12
250277331021,222-222@62k-rdf-cef,32
250277305002,222-222@62k-rdf-cef,12
250277301004,222-222@62k-rdf-cef,16
250277323011,222-222@62k-rdf-cef,43
250277328012,222-222@62k-rdf-cef,5
250277317001,222-222@62k-rdf-cef,4
250277320023,222-222@62k-rdf-cef,4
250277317001,222-222@62k-rdf-cwk,18
250277306005,222-222@62k-rdf-cwk,19
250277331022,222-222@62k-rdf-d9z,7
250277306001,222-222@62k-rdf-dd9,12
250277302006,222-222@62k-rdf-dd9,9
250277302001,222-222@62k-rdf-dd9,5
250277306002,222-222@62k-rdf-dd9,8
250277320022,222-222@62k-rdf-dd9,6
250277308022,222-222@62k-rdf-dd9,4
250277301003,222-222@62k-rdf-fj9,113
250277331022,222-222@62k-rdf-fj9,35
250277302001,222-222@62k-rdf-fj9,59
250277312031,222-222@62k-rdf-wkz,16
250277301005,222-222@62k-rdf-wx5,21
250277312032,222-222@62k-rdf-wx5,20
250277303001,222-222@62k-rdf-wx5,7
250277304012,222-222@62k-rdf-xbk,5
250277329012,222-222@62k-rdf-xbk,8
250277301003,222-222@62k-rdf-xbk,8
250277301005,222-222@62k-rdf-xbk,4
250277304014,222-222@62k-rdf-xbk,4
250277323011,222-222@62k-rdf-xbk,14
250277312031,222-222@62k-rdf-xbk,10
250277302001,222-222@62k-rdf-xbk,4
250277306005,222-222@62k-rdf-xbk,4
250277303001,222-222@62k-rdf-xbk,5
250277312032,222-222@62k-rdf-xbk,5
250277326002,222-222@62k-rdf-xbk,4
250277302002,222-222@62k-rdf-xnq,12
250277306001,222-222@62k-rdf-xnq,8
250277301005,222-222@62k-rdf-xnq,8
250277320021,222-222@62k-rdf-xnq,5
250277312031,222-222@62k-rdf-xnq,4
250277305002,222-222@62k-rdf-z4v,6
250277329012,222-222@62k-rdf-z4v,18
250277303001,222-222@62k-rdf-z4v,22
250277302001,222-222@62k-rdf-z4v,12
250277317001,222-222@62k-rdf-z4v,19
250277301005,222-222@62k-rdk-djv,4
250277309022,222-222@62k-rdk-djv,4
250277317001,222-222@62k-rdk-fcq,11
250277308012,222-222@62k-rdk-fcq,5
250277306003,222-222@62k-rdk-fcq,5
250277320022,222-222@62k-rdk-fcq,6
250277302001,222-222@62k-rdk-fcq,5
250277316006,222-222@62k-rdk-fcq,5
250277329013,222-222@62k-rdk-fcq,5
250277320023,222-222@62k-rdp-7bk,13
250277320021,222-222@62k-rdp-7bk,5
250277320022,222-222@62k-rdp-7bk,14
250277322011,222-222@62k-rdp-7bk,8
250277331022,222-222@62k-rdp-7bk,4
250277322023,222-222@62k-rdp-7bk,8
250277308021,222-222@62k-rdp-7bk,4
250277322033,222-222@62k-rdp-7bk,5
250277318006,222-222@62k-rdp-7bk,4
250277326003,222-222@62k-rdp-8n5,4
250277320022,222-222@62k-rdp-8n5,12
250277319004,222-222@62k-rdp-8n5,4
250277322033,222-222@62k-rdp-8n5,8
250277322012,222-222@62k-rdp-8n5,8
250277318006,222-222@62k-rdp-8n5,8
250277322011,222-222@62k-rdp-8n5,8
250277323011,222-222@62k-rdp-8n5,8
250277313002,222-222@62k-rdp-8n5,4
250277320023,222-222@62k-rdp-8n5,8
250277331021,222-222@62k-rdp-8n5,4
250277317001,222-222@62k-rdp-8n5,4
250277307006,222-222@62k-rdp-8n5,4
250277320023,222-222@62k-rdp-9mk,40
250277322011,222-222@62k-rdp-9pv,8
250277320021,222-222@62k-rdp-9pv,4
250277322021,222-222@62k-rdp-9pv,4
250277320023,222-222@62k-rdp-9pv,16
250277320022,222-222@62k-rdp-9pv,4
250277322012,222-222@62k-rdp-9pv,23
250277319004,222-222@62k-rdp-9pv,5
250277323011,222-222@62k-rdp-9pv,7
250277328011,222-222@62k-rdp-9pv,4
250277320023,222-222@62k-rdp-btv,22
250277313001,222-222@62k-rdp-btv,13
250277303001,222-222@62k-rdp-btv,6
250277322012,222-222@62k-rdp-btv,6
250277322023,222-222@62k-rdp-kzz,6
250277305002,222-222@62k-rdp-mc5,30
250277310022,222-222@62k-rdp-mrk,12
250277314004,222-222@62k-rdp-mrk,5
250277310023,222-222@62k-rdp-mrk,5
250277307003,222-222@62k-rdp-skf,12
250277322012,222-222@62k-rdp-z9f,4
250277322011,222-222@62k-rdp-z9f,4
250277318006,222-222@62k-rdq-bff,5
250277320023,222-222@62k-rdq-bff,9
250277302002,222-222@62k-rdq-bff,4
250277310023,222-222@62k-rdr-8jv,4
250277322033,222-222@62k-rdr-9vf,24
250277328011,222-222@62k-rdr-9vf,7
250277328021,222-222@62k-rdr-9vf,7
250277323012,222-222@62k-rdr-9vf,7
250277322012,222-222@62k-rdr-9vf,16
250277328012,222-222@62k-rdr-bc5,4
250277323011,222-222@62k-rdr-bff,14
250277328011,222-222@62k-rdr-bff,7
250277328012,222-222@62k-rdr-bhq,13
250277319004,222-222@62k-rdr-bhq,13
250277324005,222-222@62k-rdr-bhq,13
250277315005,222-222@62k-rdr-bhq,13
250277324002,222-222@62k-rdr-bhq,13
250277323021,222-222@62k-rdr-bhq,41
250277320021,222-222@62k-rdr-bhq,30
250277309022,222-222@62k-rdr-bhq,15
250277328021,222-222@62k-rdr-bhq,15
250277328011,222-222@62k-rdr-bhq,13
250277313001,222-222@62k-rds-7t9,4
250277320011,222-222@62k-rds-7t9,8
250277315003,222-222@62k-rds-7t9,13
250277308021,222-222@62k-rds-7t9,8
250277304011,222-222@62k-rds-7t9,4
250277305003,222-222@62k-rds-7t9,4
250277318004,222-222@62k-rds-7t9,8
250277310023,222-222@62k-rds-7t9,4
250277316004,222-222@62k-rds-7t9,4
250277329012,222-222@62k-rds-7t9,8
250277307006,222-222@62k-rds-7t9,8
250277305002,222-222@62k-rds-7t9,4
250277301002,222-222@62k-rds-7t9,4
250277316002,222-222@62k-rds-7t9,4
250277307001,222-222@62k-rds-7t9,4
250277301005,222-222@62k-rds-7t9,4
250277304022,222-222@62k-rds-7t9,4
250277318003,222-222@62k-rds-7t9,5
250277304012,222-222@62k-rds-7t9,4
250277305002,222-222@62k-rds-87q,14
250277304012,222-222@62k-rds-87q,8
250277318003,222-222@62k-rds-8n5,52
250277316004,222-222@62k-rds-8n5,9
250277317001,222-222@62k-rds-8n5,28
250277329012,222-222@62k-rds-8n5,5
250277315005,222-222@62k-rds-8n5,11
250277322033,222-222@62k-rds-8n5,7
250277312032,222-222@62k-rds-8n5,4
250277325001,222-222@62k-rds-8n5,4
250277323012,222-222@62k-rds-cwk,8
250277318002,222-222@62k-rds-cwk,8
250277303002,222-222@62k-rds-cwk,9
250277325001,222-222@62k-rds-cwk,9
250277308012,222-222@62k-rds-cwk,13
250277304022,222-222@62k-rds-cwk,5
250277314003,222-222@62k-rds-cwk,5
250277310023,222-222@62k-rds-cwk,5
250277322033,222-222@62k-rds-dd9,11
250277325001,222-222@62k-rds-dd9,11
250277322023,222-222@62k-rds-dd9,10
250277328021,222-222@62k-rds-dd9,7
250277329011,222-222@62k-rds-dd9,4
250277320011,222-222@62k-rds-f2k,8
250277323012,222-222@62k-rds-f2k,8
250277318003,222-222@62k-rds-f2k,4
250277315003,222-222@62k-rds-f2k,4
250277318006,222-222@62k-rds-f2k,4
250277316002,222-222@62k-rds-f2k,4
250277329021,222-222@62k-rds-f2k,4
250277302006,222-222@62k-rds-f2k,4
250277322023,222-222@62k-rds-f2k,12
250277322033,222-222@62k-rds-f2k,12
250277328021,222-222@62k-rds-f2k,8
250277317001,222-222@62k-rds-f2k,8
250277308021,222-222@62k-rds-f2k,4
250277323011,222-222@62k-rds-f2k,8
250277314003,222-222@62k-rds-f2k,4
250277316004,222-222@62k-rds-f2k,4
250277325001,222-222@62k-rds-f2k,4
250277331022,222-222@62k-rds-f2k,4
250277328012,222-222@62k-rds-fvf,23
250277323012,222-222@62k-rds-h89,4
250277328021,222-222@62k-rds-hyv,72
250277322023,222-222@62k-rds-hyv,22
250277319004,222-222@62k-rds-hyv,12
250277305003,222-222@62k-rds-jy9,17
250277316006,222-222@62k-rds-jy9,6
250277309011,222-222@62k-rds-jy9,6
250277325001,222-222@62k-rds-jy9,6
250277329012,222-222@62k-rds-jy9,5
250277307001,222-222@62k-rds-jy9,5
250277307006,222-222@62k-rds-jy9,5
250277303002,222-222@62k-rds-k75,12
250277308021,222-222@62k-rds-nkf,13
250277305002,222-222@62k-rds-nkf,11
250277306001,222-222@62k-rds-nnq,6
250277320022,222-222@62k-rds-nnq,6
250277305002,222-222@62k-rds-nnq,18
250277306005,222-222@62k-rds-nnq,18
250277310023,222-222@62k-rds-nwk,4
250277316005,222-222@62k-rds-p9z,4
250277305002,222-222@62k-rds-p9z,8
250277305003,222-222@62k-rds-p9z,4
250277304011,222-222@62k-rds-pjv,7
250277302002,222-222@62k-rds-pjv,11
250277304014,222-222@62k-rds-pjv,11
250277308021,222-222@62k-rds-pjv,17
250277317001,222-222@62k-rds-pjv,7
250277322011,222-222@62k-rds-pjv,7
250277303001,222-222@62k-rds-pjv,4
250277322033,222-222@62k-rds-pjv,4
250277327004,222-222@62k-rds-pjv,12
250277309022,222-222@62k-rds-pjv,4
250277330001,222-222@62k-rds-pjv,4
250277304022,222-222@62k-rds-pjv,12
250277320021,222-222@62k-rds-pjv,12
250277323011,222-222@62k-rds-pjv,14
250277302006,222-222@62k-rds-pjv,4
250277305002,222-222@62k-rds-pjv,4
250277330003,222-222@62k-rds-pjv,4
250277319004,222-222@62k-rds-pjv,16
250277315005,222-222@62k-rds-pjv,12
250277316002,222-222@62k-rds-pjv,4
250277328012,222-222@62k-rds-pjv,4
250277329012,222-222@62k-rds-pjv,8
250277307001,222-222@62k-rds-pjv,4
250277324001,222-222@62k-rds-pjv,4
250277306005,222-222@62k-rds-pjv,8
250277328021,222-222@62k-rds-pjv,8
250277316005,222-222@62k-rds-pjv,8
250277315002,222-222@62k-rds-pjv,8
250277318004,222-222@62k-rds-pjv,4
250277310023,222-222@62k-rds-pjv,4
250277302001,222-222@62k-rds-pjv,4
250277305003,222-222@62k-rds-pjv,4
250277304013,222-222@62k-rds-pjv,4
250277331021,222-222@62k-rds-pjv,4
250277304012,222-222@62k-rds-pjv,4
250277325001,222-222@62k-rds-pjv,4
250277312032,222-222@62k-rds-pjv,4
250277305003,222-222@62k-rds-q4v,18
250277320021,222-222@62k-rds-q4v,4
250277323012,222-222@62k-rds-q4v,16
250277306001,222-222@62k-rds-q4v,4
250277301003,222-222@62k-rds-q4v,4
250277317002,222-222@62k-rds-q4v,4
250277328012,222-222@62k-rds-q4v,4
250277312031,222-222@62k-rds-q4v,4
250277317001,222-222@62k-rds-rc5,4
250277305003,222-222@62k-rds-rff,14
250277310023,222-222@62k-rds-rff,17
250277328022,222-222@62k-rds-rff,5
250277323013,222-222@62k-rds-rff,5
250277329011,222-222@62k-rds-rff,5
250277324005,222-222@62k-rds-rff,11
250277315005,222-222@62k-rds-rff,11
250277308013,222-222@62k-rds-rff,5
250277322011,222-222@62k-rds-rff,8
250277331022,222-222@62k-rds-rff,8
250277320023,222-222@62k-rds-rff,4
250277330001,222-222@62k-rds-rff,10
250277329012,222-222@62k-rds-rff,4
250277313003,222-222@62k-rds-rff,14
250277323012,222-222@62k-rds-rff,6
250277312032,222-222@62k-rds-rff,7
250277317001,222-222@62k-rds-rff,4
250277328012,222-222@62k-rds-rff,4
250277304014,222-222@62k-rds-rff,4
250277309023,222-222@62k-rds-rff,4
250277331021,222-222@62k-rds-rff,4
250277323021,222-222@62k-rds-rff,4
250277328022,222-222@62k-rds-rkz,4
250277320022,222-222@62k-rds-rkz,4
250277305002,222-222@62k-rds-rkz,4
250277305002,222-222@62k-rds-t35,14
250277312041,222-222@62k-rds-t35,9
250277308011,222-222@62k-rds-t35,9
250277323021,222-222@62k-rds-t35,13
250277331021,222-222@62k-rds-t35,18
250277317001,222-222@62k-rds-t35,10
250277322011,222-222@62k-rds-t35,5
250277315005,222-222@62k-rds-t35,5
250277320021,222-222@62k-rds-t35,5
250277313003,222-222@62k-rds-t35,9
250277331022,222-222@62k-rds-t35,9
250277316006,222-222@62k-rds-t35,5
250277310023,222-222@62k-rds-t35,18
250277322021,222-222@62k-rds-t35,5
250277301005,222-222@62k-rds-t35,5
250277308021,222-222@62k-rds-t35,5
250277330003,222-222@62k-rds-t35,5
250277326002,222-222@62k-rds-t35,9
250277318004,222-222@62k-rds-t35,9
250277309022,222-222@62k-rds-t35,9
250277316004,222-222@62k-rds-t35,5
250277319004,222-222@62k-rds-t35,5
250277312031,222-222@62k-rds-t35,5
250277329021,222-222@62k-rds-t35,10
250277312032,222-222@62k-rds-t35,4
250277323012,222-222@62k-rds-t35,4
250277305003,222-222@62k-rds-t35,4
250277311011,222-222@62k-rds-t35,4
250277323021,222-222@62k-rds-t5f,7
250277329015,222-222@62k-rds-t5f,16
250277326003,222-222@62k-rds-t5f,16
250277304022,222-222@62k-rds-t5f,4
250277327004,222-222@62k-rds-t5f,4
250277323012,222-222@62k-rds-t5f,8
250277316002,222-222@62k-rds-t5f,4
250277307001,222-222@62k-rds-t5f,4
250277331021,222-222@62k-rds-t5f,4
250277314005,222-222@62k-rds-t5f,4
250277313003,222-222@62k-rds-t5f,4
250277312031,222-222@62k-rds-t5f,4
250277309022,222-222@62k-rds-t5f,8
250277317002,222-222@62k-rds-t5f,4
250277318004,222-222@62k-rds-t5f,4
250277317001,222-222@62k-rds-t5f,16
250277315003,222-222@62k-rds-t5f,6
250277323011,222-222@62k-rds-t5f,4
250277310023,222-222@62k-rds-v75,4
250277311014,222-222@62k-rds-v75,4
250277325001,222-222@62k-rds-v75,4
250277317001,222-222@62k-rds-vcq,28
250277318006,222-222@62k-rds-vcq,5
250277302006,222-222@62k-rds-vcq,5
250277329012,222-222@62k-rds-vcq,5
250277302001,222-222@62k-rds-vcq,8
250277319004,222-222@62k-rds-vcq,4
250277322011,222-222@62k-rds-vcq,4
250277319002,222-222@62k-rds-vcq,8
250277328021,222-222@62k-rds-vcq,8
250277303002,222-222@62k-rds-vcq,4
250277301003,222-222@62k-rds-vcq,4
250277305003,222-222@62k-rds-vcq,4
250277306002,222-222@62k-rds-vcq,4
250277315005,222-222@62k-rds-vcq,4
250277323011,222-222@62k-rds-vcq,8
250277320021,222-222@62k-rds-vcq,4
250277313003,222-222@62k-rds-vcq,4
250277314005,222-222@62k-rds-vcq,4
250277320011,222-222@62k-rds-vcq,4
250277312031,222-222@62k-rds-vcq,4
